album_name,album_artist,url_links,genre,tlmc_path,internal album_id
Ci vediamo!,うんちく商事,http://www.unchiku.org/music2019.html#UE30,Classic,[うんちく商事]/2019.05.05 [UCEX-0030] Ci vediamo! [例大祭16],1400
CielArc Acoustic Collection Vol.1,CielArc,http://cielarcmusic.wixsite.com/cielarc/acoustic1,Other/Misc,[CielArc]/2018.10.14 [CAAA-0001] CielArc Acoustic Collection Vol.1 [秋例大祭5],1403
CielArc Acoustic Collection Vol.2,CielArc,"https://www.cielarc.com/acoustic2, https://www.pixiv.net/users/6415776",Rock，Folk,[CielArc]/2020.10.18 [CAAA-0002] CielArc Acoustic Collection Vol.2 [秋例大祭7],1404
CielArc Air Comiket Limited Edition,CielArc,https://www.cielarc.com/cielarcaircomiket,Rock,[CielArc]/2020.05.05 [CADC-0001] CielArc Air Comiket Limited Edition [C98],1405
CielArc×OMOCHI SOUND FACTORY コラボCD,CielArcOMOCHI SOUND FACTORY,"http://cielarcmusic.wixsite.com/cielarc/unlimited, http://omochi-sf.com/news-c95/",,[CielArc×OMOCHI SOUND FACTORY]/2018.12.30 CielArc×OMOCHI SOUND FACTORY コラボCD [C95],1412
CimeRaticka,Sound Square,http://soundsquare.blog31.fc2.com/blog-entry-19.html,Trance，House，Misc Electronic，Dance,[Sound Square]/2012.08.11 [SOSQ-0007] CimeRaticka [C82],1414
Cinderella Cage,UI-70,http://ui-70.sblo.jp/article/54342367.html,Metal，Rock,[UI-70]/2010.10.11 Cinderella Cage [東方紅楼夢6],1415
Cinematic Disc,Halozy,http://www.halozy.com/,Jpop,[Halozy]/2012.08.11 [HLEX-0004] Cinematic Disc Instrumental [C82],1416
Cinematic Disc Instrumental,Halozy,http://www.halozy.com/,,[Halozy]/2012.08.11 [HLEX-0004] Cinematic Disc Instrumental [C82],1417
Circle of Changes,XL Project,http://www.xlproject.cc/XLPS-0030-Circle-of-Changes,,[XL Project]/2010.03.14 [XLPS-0030] Circle of Changes [例大祭7],1419
CIRCLE OF FAR EAST,UtAGe,http://utagemusic.net/project19/,,[UtAGe]/2011.05.08 [UTGE-02010] CIRCLE OF FAR EAST [例大祭8],1421
Circle,38BEETS,http://38beets.com/works/works#05,,[38BEETS]/2010.03.14 [38CD-0005] Circle [例大祭7],1423
Circle,やまねこ.NET,http://38beets.com/works/works#05,,[38BEETS]/2010.03.14 [38CD-0005] Circle [例大祭7],1423
Circuit Breakers,Alstroemeria Records,,House，Trance，Hardcore，Misc Electronic,[Alstroemeria Records]/2007.08.17 [ARCD-0020] Circuit Breakers [C72],1424
Circumstance,Siestail,http://siestail.net/rts8-circum.htm,,[SiesTail]/2011.05.08 [STCD-0032] Circumstance [例大祭8],1425
Circus Delight,Pure Highball,,,[Pure Highball]/2022.05.08 Circus Delight [例大祭19],1426
CIRNO IN WONDERLAND,Assaultdoor,http://assaultdoor.web.fc2.com/cd_001.html,Classic,[Assaultdoor]/2010.01.17 [ADCD-001] CIRNO IN WONDERLAND [紅のひろば3],1428
cirno out #1,flap+frog,http://iwakurakomaki.wixsite.com/ffrc0230,House，Jazz,[flap+frog]/2016.08.13 [FFRC-0230] cirno out ＃1 [C90],1429
cirno out #2,flap+frog,https://iwakurakomaki.wixsite.com/ffrc0240,Misc Electronic，Jazz,[flap+frog]/2017.05.07 [FFRC-0240] Cirno out #2 [例大祭14],1430
cirno out ＃3,flap+frog,http://iwakurakomaki.wixsite.com/flapfrog,Misc Electronic，Jazz,[flap+frog]/2018.05.06 [FFRC-0270] cirno out #3 [例大祭15],1431
cirno out ＃4,flap+frog,https://iwakurakomaki.wixsite.com/flapfrog,Jazz，House,[flap+frog]/2019.12.31 [FFRC-0310] cirno out #4 [C97],1432
東方自作アレンジ,Citolo,https://www.nicovideo.jp/series/22101,,[inori]/2018.04.15 東方自作アレンジ,151
Claidheamh Soluis-光の剣- / Escape from…,猫大樹,,Jpop，Misc Electronic,[猫大樹]/2017.05.07 [CTRE-0004] Claidheamh Soluis-光の剣- - Escape from… [例大祭14],1437
Clamantes Monimentum Mortis,VAGUEDGE,http://vaguedge.info/VDFD-002/,Metal,[VAGUEDGE]/2010.10.31 [VDFD-002] Clamantes Monimentum Mortis [M3-10秋],1439
Clamshell Relation,Digitalic Party,http://digitalic-party.net/rts7.html,Jpop，Denpa,[Digitalic Party]/2010.03.14 [DPCD-0003] Clamshell Relation [例大祭7],1440
clarity pastel,Xenoglossy,http://xenoglossy.hariko.com/clarity.html,Classic，Trance，Jpop，Jazz,[Xenoglossy]/2016.05.08 clarity pastel [例大祭13],1442
Classic Captain,アベニュールーム,https://avrm-0016.tumblr.com/,Rock,[アベニュールーム] Avenue room/2020.10.11 [AVRM-0016] Classic Captain [東方紅楼夢16],1444
CLAUDIA,SYNC.ART'S,http://syncarts.jp/cd/etclist.htm#5032,,[XL Project]/2011.05.08 [XLPS-0034] CLAUDIA [例大祭8],1445
CLAUDIA,XL Project,http://syncarts.jp/cd/etclist.htm#5032,,[XL Project]/2011.05.08 [XLPS-0034] CLAUDIA [例大祭8],1445
CLEAR TONE,Q-BIT,http://qbit.soragoto.net/ex/cleartone.html,,[Q-BIT]/2009.08.15 CLEAR TONE [C76],1447
Cleave Ambivalence,Amateras Records,http://amateras-records.com/C88/,Trance,[Amateras Records]/2015.08.14 [AMRC-0029] Cleave Ambivalence [C88],1448
Cleave Ambivalence the instrumental,Amateras Records,http://amateras-records.com/autmn2015/,Trance，Jpop,[Amateras Records]/2015.08.14 [AMRC-0029] Cleave Ambivalence [C88],1449
Cleave Spark,EastNewSound,http://e-ns.net/discography/ens0060.html,Misc Electronic，House，Trance，Jpop,[EastNewSound]/2018.08.10 [ENS-0060] Cleave Spark [C94],1450
Cleave Spark the Instrumental,EastNewSound,http://e-ns.net/discography/ens0063.html,Trance，House，Misc Electronic，Jpop，Hardcore,[EastNewSound]/2018.08.10 [ENS-0060] Cleave Spark [C94],1451
Clelia,CrossGear,http://crossgear.cc/clelia.html,,[CrossGear]/2009.12.30 [CGCD-0006] Clelia [C77],1452
clip,BubbleRecords,http://bubblerecords-web.com/discography.html#0008,Trance,[BubbleRecords]/2010.08.14 [BR-0008] clip [C78],1453
Clock Cellar,Music Mix Organization,http://mmo-cir.sakura.ne.jp/circle/clockcellar/,,[Music Mix Organization]/2010.03.14 [MMO-07] Clock Cellar [例大祭7],1454
Clock M,Unprepared Orchestra,http://unpp.iza-yoi.net/c85.html,,[Unprepared Orchestra]/2013.12.30 Clock M [C85],1455
clockwork,OrangeCoffee,http://orangecoffee.sarashi.com/cd.html,,[OrangeCoffee]/2010.12.30 [ORCF-0004] clockwork [C79],1456
CLOSE TOGETHER,Alstroemeria Records,http://alst.net/2015/12/22/arcd00r1/,House，Dance，Misc Electronic，Hardcore,[Alstroemeria Records]/2015.12.30 [ARCD-00R1] CLOSE TOGETHER [C89],1461
Closed Session,PARADOX,http://www.max.hi-ho.ne.jp/keiya/closedsession.html,,[PARADOX]/2009.02.08 Closed Session（試聴版） [サンクリ42],1465
Closed Session 視聴版,PARADOX,,,[PARADOX]/2009.02.08 Closed Session（試聴版） [サンクリ42],1468
CLOUD 9,Alstroemeria Records,http://alst.net/2014/05/07/arcd0043/,House，Trance，Hardcore，Misc Electronic,[Alstroemeria Records]/2014.05.11 [ARCD-0043] CLOUD 9 [例大祭11],1470
Cloud Surf Ark e.p. -トリプル・スタァ-,モノクロ殺人現場写真,https://www.monokurosatsujin.com/,Rock,[モノクロ殺人現場写真]/2020.08.09 [MSGS-0009] Cloud Surf Ark e.p. -トリプル・スタァ- [東方名華祭14],1471
CLOWN EP,死際サテライト,http://shinigiwasatellite.wix.com/sgsl#!clown-ep/skolp,Metal,[死際サテライト]/2016.05.08 [SGSL-0025] CLOWN EP [例大祭13],1474
Club in the XANADU,dennoh-STYLE,https://soundcloud.com/ponica/c83-club-in-the-xanadu-cross,,[dennoh-STYLE]/2012.12.30 [DNST-004] Club in the XANADU [C83],1478
Club Irish,Floating Cloud,http://floatingcloud.shop-pro.jp/?pid=138800430,Folk,[Floating Cloud]/2018.12.30 [FLCD-022] Club Irish [C95],1479
Club Music Emotion,Club Music Emotion,http://cmusice.web.fc2.com/,,[Club Music Emotion]/2012.04.30 [CMECD-01] Club Music Emotion [M3-29],1480
Cluster Amaryllis,こなぐすり,http://www.conagusuri.com/sp/cd23/,,[こなぐすり]/2012.12.30 [CNCD-0023] Cluster Amaryillis [C83],1482
CO-INTERDEPENDENCE,梶迫小道具店,https://cjvk0052.tumblr.com/,House,[梶迫小道具店]/2018.12.30 [CJVK-0052] CO-INTERDEPENDENCE [C95],1483
Co;eternal,IZMIZM,http://izmizm.sakura.ne.jp/kouroumu/co.html,,[IZMIZM]/2009.10.11 [IZCD-0006] Co;eternal [東方紅楼夢5],1484
Co;eternal Remixes,IZMIZM,http://izmizm.net/kouroumu8/co_re.html,,[IZMIZM]/2009.10.11 [IZCD-0006] Co;eternal [東方紅楼夢5],1485
Co;eternal Remixes EX,IZMIZM,http://izmizm.net/IZCD0011,House，Trance，Misc Electronic,[IZMIZM]/2009.10.11 [IZCD-0006] Co;eternal [東方紅楼夢5],1486
Cobaltout,Lampcat,https://www.youtube.com/watch?v=h5QWlnrBEbo,Rock,[Lampcat]/2020.10.11 Cobaltout [東方紅楼夢16],1487
Coda,発熱巫女～ず,http://hatsunetsumikos.net/coda/,Jpop，Trance,[発熱巫女～ず]/2011.05.08 [HTNT-010] Coda [例大祭8],1489
code,ナイフ,http://knife.dojin.com/KS-04.html,Jpop,[ナイフ]/2017.12.29 [KS-04] code [C93],1490
"Code makes jeer,Sad to read",AbsoЯute Zero,https://twitter.com/Rute1007_Info/status/1178180936040452102,Rock,"[AbsoЯute Zero]/2019.10.06 [ARZ-0017] Code makes jeer,Sad to read [秋例大祭6]",1491
CODE-49 White CD vol.1,CODE-49,http://lv4.gozaru.jp/cdex1.htm,,[CODE-49]/2010.12.30 [49EX-0001] CODE-49 White CD vol.1 [C79],1492
CODE-49 White CD vol.2,CODE-49,http://lv4.gozaru.jp/cdex2.htm,,[CODE-49]/2011.08.13 [49EX-0002] CODE-49 White CD vol.2 [C80],1493
CODE-G -Midnight Anthems Vol.1-,Amateras Records,https://amrc-0067.tumblr.com/,,[Amateras Records]/2022.10.23 [AMRC-0067] CODE-G -Midnight Anthems Vol.1- [秋例大祭9],1494
CODE: D,River Mist,http://rivermist.iza-yoi.net/coded.html,Rock,[River mist]/2010.08.14 CODE： D [C78],1496
Cold Snap,FELT,"http://feltmusic.net/FELT015/, http://feltmusic.net/FELT015/vip/, http://feltmusic.net/FELT015/c87special/",,[FELT]/2014.12.29 [FELT-015] Cold Snap [C87],1504
Cold Wave,少女フラクタル,http://www.yuuhei-satellite.jp/11109,,[少女フラクタル]/2018.04.01 [SJFT-0027] Cold Wave [東方名華祭12],1505
Collapse of the sky,Draw the Emotional,http://dte.dotera.net/collapse.html,Metal,[Draw the Emotional]/2010.08.14 [YYYP-0003] Collapse of the sky [C78],1506
Collection of Dreams,Last Dream,https://last-dream.bandcamp.com/album/collection-of-dreams,House，Misc Electronic，Rock，Other/Misc,[Last Dream]/2015.12.30 Collection of Dreams,1508
Color Me Spring!!!,Siestail,https://twitter.com/9888/status/1256191331577151489,Other/Misc,[SiesTail]/2020.05.05 [STCD-0083] Color Me Spring!!! [C98],1510
Color of Life,XL Project,http://www.xlproject.cc/XLPS-0032-Color-of-Life,,[XL Project]/2010.08.14 [XLPS-0032] Color of Life [C78],1511
COLOR RING DAYS,紺碧studio,http://www.konpeki-studio.com/kpcd004,Metal，Rock，Jpop,[紺碧studio]/2017.05.07 [KPCD-004] COLOR RING DAYS [例大祭14],1512
COLORED,Shadow Children,,,[Shadow Children]/2007.04.29 COLORED [M3-07春],1513
Colorful Magic,ふぉれすとぴれお,http://forestpireo.jp/cm_fpr10.html,,[ふぉれすとぴれお]/2010.05.17 [FPR-0010] Colorful Magic,1516
Colorful White,at the mercy of sounds,"http://fratanitea.web.fc2.com/works.html, https://fratanity.wixsite.com/atmos/1st---colorful-white, http://fratanity.wix.com/atmos#!disc/c1t44",Rock，Jazz,[at the mercy of sounds]/2011.10.23 Colorful White -カラフルホワイト- [東方名華祭5],1518
ColorfulHarmony Music Collection Vol.1,Colorful Harmony,http://mcvol1.colorful-harmony.net/,Classic，Folk,[Colorful Harmony]/2017.05.07 [CHAL-01] ColorfulHarmony Music Collection Vol.1 [例大祭14],1519
colors of soundscape,Aftergrow,http://aftergrow12.web.fc2.com/cos/cos.html,Rock,[Aftergrow]/2009.08.15 [AFTR-0001] colors of soundscape [C76],1523
COLORS,38BEETS,http://38beets.com/works/works#16,,[ALiCE'S EMOTiON]/2009.08.15 [AECD-018] COLORS [C76],1525
COLORS,ALiCE'S EMOTiON,http://38beets.com/works/works#16,,[ALiCE'S EMOTiON]/2009.08.15 [AECD-018] COLORS [C76],1525
COLORS,絶対４℃,http://38beets.com/works/works#16,,[ALiCE'S EMOTiON]/2009.08.15 [AECD-018] COLORS [C76],1525
colour score,MOFUYA,http://mofuya.ky-3.net/Date/201212/,,[MOFUYA]/2012.08.11 [MOFUYA-002] colour score [C82],1528
Come Back,IZMIZM,http://izmizm.net/reitai9/comeback.html,Trance，Misc Electronic,[IZMIZM]/2012.05.27 Come Back [例大祭9],1531
ComfortLove,東方事変,https://touhoujihencl.tumblr.com/,Jpop,[東方事変]/2018.05.06 [THJH-009] ComfortLove [例大祭15],1533
Comic market 82 あ～るの～と おまけCD,R-note,http://www.r-note.jp/?p=76,,[R-note] あ～るの～と/2012.08.11 Comic Market 82 あ～るの～と おまけCD [C82],1535
Comic Market 83 あ～るの～と おまけCD,R-note,,Other/Misc,[R-note] あ～るの～と/2012.12.30 Comic Market 83 おまけCD [C83],1537
Comic Market 84 あ～るの～と おまけCD,R-note,http://www.r-note.jp/contents/RNCD0005/RNCD0005.html,Other/Misc,[R-note] あ～るの～と/2013.08.12 Comic Market 84 おまけCD [C84],1538
Comic Market 85 あ～るの～と おまけCD,R-note,,Rock，Jpop,[R-note] あ～るの～と/2013.12.30 Comic market 85 おまけCD [C85],1539
Comic market 86 あ～るの～と おまけCD,R-note,,,[R-note] あ～るの～と/2014.08.16 Comic market 86 おまけCD [C86],1540
Comic market 87 あ～るの～と おまけCD,R-note,,,[R-note] あ～るの～と/2014.12.29 Comic Market 87 おまけCD [C87],1541
Comic market 88 あ～るの～と おまけCD,R-note,,,[R-note] あ～るの～と/2015.05.10 Comic Market 88 おまけCD [C88],1542
Comic market 89 あ～るの～と おまけCD,R-note,,,[R-note] あ～るの～と/2015.12.30 Comic market 89 おまけCD [C89],1543
Comic market 90 あ～るの～と おまけCD,R-note,,,[R-note] あ～るの～と/2016.08.13 Comic market 90 おまけCD [C90],1544
Comic market 91 あ～るの～と おまけCD,R-note,,,[R-note] あ～るの～と/2016.12.29 Comic market 91 おまけCD [C91],1545
Comic market 92 あ～るの～と おまけCD,R-note,,,[R-note] あ～るの～と/2017.08.11 Comic market 92 おまけCD [C92],1546
Comic market 93 あ～るの～と おまけCD,R-note,,,[R-note] あ～るの～と/2017.12.29 Comic market 93 おまけCD [C93],1547
Comic market 94 あ～るの～と おまけCD,R-note,,,[R-note] あ～るの～と/2018.08.10 Comic market 94 おまけCD [C94],1548
Comic market 95 あ～るの～と おまけCD,R-note,https://r-note.shop-pro.jp/?pid=138187469,Rock，Jpop,[R-note] あ～るの～と/2018.12.30 Comic market 95 おまけCD [C95],1549
Comic market 96 あ～るの～と おまけCD,R-note,,,[R-note] あ～るの～と/2019.08.12 Comic market 96 おまけCD [C96],1550
Comic market 97 あ～るの～と おまけCD,R-note,,,[R-note] あ～るの～と/2019.12.31 Comic market 97 おまけCD [C97],1551
Comic market Resurrection,IRON ATTACK!,https://ion1128.wixsite.com/ironattack/cr-c99,,[IRON ATTACK!]/2021.12.31 [MIA-081] Comic market Resurrection [C99],1552
Comic1☆2 Omake CD,いえろ～ぜぶら,http://yellow-zebra.com/cd/yzcd0007.php,,[いえろ～ぜぶら] Yellow Zebra/2008.04.27 Comic1☆2 Omake CD [COMIC1☆2],1554
COMICMARKET 80 Omake CD 東方儚航路版,いえろ～ぜぶら,,,[いえろ～ぜぶら] Yellow Zebra/2011.08.13 COMICMARKET 80 Omake CD 東方儚航路版 [C80],1555
COMICMARKET 80 Omake CD 東方颯封歌版,いえろ～ぜぶら,,,[いえろ～ぜぶら] Yellow Zebra/2011.08.13 COMICMARKET 80 Omake CD 東方儚航路版 [C80],1556
Comic Market74 限定77枚 ヒソウ特典CD,Like a rabbit,http://likearabbit.info/?page_id=102,,[Like a rabbit]/2008.08.16 Comic Market74 限定77枚 ヒソウ特典CD [C74],1559
ComicMarket79 Prize Disc,FELT＜echo＞PROJECT,,,[FELT×＜echo＞PROJECT]/2010.12.30 ComicMarket79 Prize Disc [C79],1564
COMMENT OUT(NO TITLE),MA.S ATTACK,,Misc Electronic，Dance,[MA.S ATTACK]/2009.03.21 COMMENT OUT(NO TITLE) [東方不敗小町5],1565
COMPACT DISC,岸田教団&THE明星ロケッツ,http://kisidakyoudan.com/2018fuyu.html,Rock,[岸田教団&THE明星ロケッツ]/2018.12.30 [K2-0018] COMPACT DISC [C95],1566
Compared with Light,人生の気だるさ日和,http://kat.ushimairi.com/k4.htm,,[人生の気だるさ日和]/2008.08.16 [KACD-0004] Compared with Light [C74],1567
Compilation CD-BOOK 東方 玉手箱,Melonbooks Records,https://www.melonbooks.co.jp/special/b/0/fair_dojin/20200502_toho_tamatebako/index.html,Jpop,[Melonbooks Records]/2018.12.30 [MBCD-0037~8] 東方 Compilation CD-BOOK 萃星霜 弐 [C95],1570
Compilation CD-BOOK 東方スチームパンク,Melonbooks Records,https://www.melonbooks.co.jp/special/b/0/fair_dojin/20180810_toho_steampunk/,Misc Electronic，Jpop，Metal，Rock，Eurobeat，House，Trance，Hip-hop，Classic,[Melonbooks Records]/2018.08.10 [MBCD-0034~5] Compilation CD-BOOK 東方スチームパンク [C94],1571
Compilation CD-BOOK 東方万葉集,Melonbooks Records,https://www.melonbooks.co.jp/special/b/0/fair_dojin/20190809_touhoumanyoushu/,Misc Electronic，Rock，Jpop，Metal，Classic，Jazz，Other/Misc,[Melonbooks Records]/2018.08.10 [MBCD-0034~5] Compilation CD-BOOK 東方スチームパンク [C94],1572
Complete Calculation of Cosmos / S.S.S.,あなざーでぃめんしょん,"http://another.main.jp/2009/08/post-49.html, http://another.main.jp/2009/09/ccc-sss.html",Metal,[あなざーでぃめんしょん]/2009.09.06 Complete Calculation of Cosmos／S.S.S. [こみトレ14],1576
Complex ～宇佐見蓮子の黒歴史ノート～,Water Color Melody.,https://wcm0004.tumblr.com/,,[Water Color Melody.]/2021.10.10 [WCM-0004] Complex ～宇佐見蓮子の黒歴史ノート～,1578
con spirito,T.Piacere,http://t-piacere.ciao.jp/html/cd/c85/c85.html,,[T.Piacere]/2013.12.30 [T.P-0005] con spirito [C85],1581
Conagusuri Electro Project 0,こなぐすり,http://www.conagusuri.com/sp/cd26/,,[こなぐすり]/2014.05.11 [CNCD-0026] Conagusuri Electro Project 0 [例大祭11],1582
Concerto of the Scarlet Elements,IRON ATTACK!,http://sound.jp/ironchino/attack-disco.html,Metal,[IRON ATTACK!]/2011.05.08 [MIA-022] Concerto of the Scarlet Elements [例大祭8],1588
Conclusion,Sound∞Infinity,http://soundinfinity.iza-yoi.net/conclusion/,,[Sound∞Infinity]/2009.12.30 [SDFN-0010] Conclusion [C77],1589
CONCOR_DANCE,BEYOND＿LESS Records,"https://twitter.com/malicent_hart/status/197466734003879936, http://distantphantasm.com/BLR_01/",Dance，Trance，House,[BEYOND LESS Records]/2012.05.01 [BLR-001] CONCOR_DANCE,1590
CONDEMNED EP,死際サテライト,https://shinigiwasatellite.wixsite.com/sgsl/condemned,,[死際サテライト]/2012.05.27 [SGSL-0012] CONDEMNED EP [例大祭9],1591
confeit e.p.,flap+frog,http://flapfrog.yotsumeyui.com/Entry/5,Jazz，Misc Electronic,[flap+frog]/2009.08.15 [FFRC-0030] confeit e.p. [C76],1592
Confirmation: fractalized,fractanisharmonicoo,https://fractanisharmonicoo-confirmation.tumblr.com/,Jazz，Other/Misc,[fractanisharmonicoo]/2020.03.22 Confirmation：fractalized [例大祭17],1595
Connected Words,C9,http://www.geocities.jp/c9_cirwo/c9cd_06.htm,Trance，Hardcore,[C9]/2011.12.30 [C9CD-0006] Connected Words [C81],1599
Conspiracy of Nuclear Terror,Hidden Masquerade,https://hiddenmasquerade.bandcamp.com/album/conspiracy-of-nuclear-terror,,[Hidden Masquerade]/2017.08.18 Conspiracy of Nuclear Terror,1603
Contact Are Rolling,Rolling Contact,https://loli0080.tumblr.com/,Misc Electronic，Trance，House，Hardcore，Eurobeat,[Rolling Contact]/2008.04.27 [LOLI-0001] Rolling Contact [COMIC1☆2],1604
containmentzone,Genetic Memory Orchestra,https://geneticmemoryorchestra.bandcamp.com/album/containmentzone,House,[Genetic Memory Orchestra]/2019.04.02 containmentzone,1607
Continue?,鮮夏Derayn,http://azaca-derayn.sakura.ne.jp/Continue.html,,[鮮夏Derayn]/2010.09.19 [AADN-0001] Continue？ [例大祭SP],1608
Continuity,みかん箱,http://mandarin.dojin.com/mikanbox/MMCD-0014/,,[みかん箱] Mikan box/2012.10.07 [MMCD-0014] Continuity [東方紅楼夢8],1609
COOL JAZZ TOHO,SWING HOLIC,http://www.sound-holic.com/_rei_2014a_list.html,Jazz,[SWING HOLIC]/2014.11.24 [SWHC-1002] COOL JAZZ TOHO [秋例大祭],1618
COOL JAZZ TOHO II,SWING HOLIC,http://www.sound-holic.com/c90/work/work01.html,Jazz，Jpop，Misc Electronic,[SWING HOLIC]/2014.11.24 [SWHC-1002] COOL JAZZ TOHO [秋例大祭],1619
Coral Red,七誌,http://jf-union.com/disco.html#meda1,,[七誌]/2010.08.14 [DMCNN-007] Coral Red [C78],1620
CORE,nekka.,,,[nekka.]/2021.11.28 CORE [東方紅楼夢17],1621
Corruption Maqam,Metaluna,http://metalwasabi.kinugoshi.net/C77.html,Metal,[MetaLuna]/2009.12.30 Corruption Maqam [C77],1624
Cosmic Armonica,Halozy,http://www.halozy.com/,,[Halozy]/2010.12.30 [HLZY-0006] Cosmic Armonica [C79],1625
Cosmic Phantasm,Kommisar,http://www.pxl-bot.com/2014/01/pb086-kommisar-cosmic-phantasm.html,Video Game Music，House,[Kommisar]/2014.01.08 [PB-086] Cosmic Phantasm,1629
Cosmic Travelers,XL Project,http://www.xlproject.cc/XLPS-0018-Cosmic-Travelers,,[XL Project]/2008.08.16 [XLPS-0018] Cosmic Travelers [C74],1630
